candidate_id,ref_id,marferret_name,tax_id,lineage,data_type,data_source,pub_year,source_filename,seq_type,n_seqs_raw,aa_fasta
474,211,Conticribra_weissflogii,1577725,diatom,TSA,MMETSP,2014,MMETSP1414.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31645,474_Conticribra_weissflogii.faa
475,212,Conticribra_weissflogii,1577725,diatom,TSA,MMETSP,2014,MMETSP1415.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32114,475_Conticribra_weissflogii.faa
476,213,Conticribra_weissflogii,1577725,diatom,TSA,MMETSP,2014,MMETSP1416.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32370,476_Conticribra_weissflogii.faa
477,214,Conticribra_weissflogii,1577725,diatom,TSA,MMETSP,2014,MMETSP1417.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31653,477_Conticribra_weissflogii.faa
478,215,Conticribra_weissflogii,1577725,diatom,TSA,MMETSP,2014,MMETSP1418.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32031,478_Conticribra_weissflogii.faa
479,216,Conticribra_weissflogii,1577725,diatom,TSA,MMETSP,2014,MMETSP1419.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32475,479_Conticribra_weissflogii.faa
480,217,Conticribra_weissflogii,1577725,diatom,TSA,MMETSP,2014,MMETSP1420.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31868,480_Conticribra_weissflogii.faa
481,218,Conticribra_weissflogii,1577725,diatom,TSA,MMETSP,2014,MMETSP1421.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31645,481_Conticribra_weissflogii.faa
482,219,Conticribra_weissflogii,1577725,diatom,TSA,MMETSP,2014,MMETSP1422.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31812,482_Conticribra_weissflogii.faa
483,220,Scrippsiella_trochoidea,71861,dinoflagellate,TSA,MMETSP,2014,MMETSP0270.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,142452,483_Scrippsiella_trochoidea.faa
484,221,Scrippsiella_trochoidea,71861,dinoflagellate,TSA,MMETSP,2014,MMETSP0271.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,143259,484_Scrippsiella_trochoidea.faa
485,222,Scrippsiella_trochoidea,71861,dinoflagellate,TSA,MMETSP,2014,MMETSP0272.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,138157,485_Scrippsiella_trochoidea.faa
486,223,Prymnesium_polylepis,72548,haptophyte,TSA,MMETSP,2014,MMETSP0286.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32425,486_Prymnesium_polylepis.faa
487,224,Prymnesium_polylepis,72548,haptophyte,TSA,MMETSP,2014,MMETSP0143.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,97753,487_Prymnesium_polylepis.faa
488,225,Prymnesium_polylepis,72548,haptophyte,TSA,MMETSP,2014,MMETSP0145.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,60131,488_Prymnesium_polylepis.faa
489,226,Prymnesium_polylepis,72548,haptophyte,TSA,MMETSP,2014,MMETSP0146.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,70332,489_Prymnesium_polylepis.faa
490,227,Prymnesium_polylepis,72548,haptophyte,TSA,MMETSP,2014,MMETSP0147.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,68044,490_Prymnesium_polylepis.faa
491,228,Eutreptiella_gymnastica,73025,other,TSA,MMETSP,2014,MMETSP0039.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,81497,491_Eutreptiella_gymnastica.faa
492,229,Eutreptiella_gymnastica_sp_CCMP1594,1867818,other,TSA,MMETSP,2014,MMETSP0809.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32299,492_Eutreptiella_gymnastica_sp_CCMP1594.faa
493,230,Eutreptiella_gymnastica_sp_CCMP1594,1867818,other,TSA,MMETSP,2014,MMETSP0810.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40235,493_Eutreptiella_gymnastica_sp_CCMP1594.faa
494,231,Eutreptiella_gymnastica_sp_CCMP1594,1867818,other,TSA,MMETSP,2014,MMETSP0811.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,46464,494_Eutreptiella_gymnastica_sp_CCMP1594.faa
495,232,Pyrodinium_bahamense,73915,dinoflagellate,TSA,MMETSP,2014,MMETSP0796.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,144894,495_Pyrodinium_bahamense.faa
496,233,Cyanoptyche_gloeocystis,77922,glaucophyte,TSA,MMETSP,2014,MMETSP1086.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16274,496_Cyanoptyche_gloeocystis.faa
499,234,Proteomonas_sulcata,77928,cryptophyte,TSA,MMETSP,2014,MMETSP1049.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41238,499_Proteomonas_sulcata.faa
502,235,Mantoniella_antarctica,81844,chlorophyte,TSA,MMETSP,2014,MMETSP1106.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,34278,502_Mantoniella_antarctica.faa
503,236,Detonula_confervacea,83371,diatom,TSA,MMETSP,2014,MMETSP1058.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31435,503_Detonula_confervacea.faa
504,237,Aurantiochytrium_limacinum_ATCC_MYA-1381,717989,fungus,TSA,MMETSP,2014,MMETSP0958.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18547,504_Aurantiochytrium_limacinum_ATCC_MYA-1381.faa
505,238,Aurantiochytrium_limacinum_ATCC_MYA-1381,717989,fungus,TSA,MMETSP,2014,MMETSP0959.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18996,505_Aurantiochytrium_limacinum_ATCC_MYA-1381.faa
506,239,Aurantiochytrium_limacinum_ATCC_MYA-1381,717989,fungus,TSA,MMETSP,2014,MMETSP0960.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18108,506_Aurantiochytrium_limacinum_ATCC_MYA-1381.faa
507,240,Aurantiochytrium_limacinum_ATCC_MYA-1381,717989,fungus,TSA,MMETSP,2014,MMETSP0961.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18450,507_Aurantiochytrium_limacinum_ATCC_MYA-1381.faa
508,241,Picocystis_salinarum,88271,chlorophyte,TSA,MMETSP,2014,MMETSP1159.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,14186,508_Picocystis_salinarum.faa
509,242,Picocystis_salinarum,88271,chlorophyte,TSA,MMETSP,2014,MMETSP0807.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25647,509_Picocystis_salinarum.faa
510,243,Amoebophrya_sp,88552,dinoflagellate,TSA,MMETSP,2014,MMETSP0795.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25502,510_Amoebophrya_sp.faa
512,244,Polarella_glacialis,89957,dinoflagellate,TSA,MMETSP,2014,MMETSP0227.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,78466,512_Polarella_glacialis.faa
513,245,Polarella_glacialis,89957,dinoflagellate,TSA,MMETSP,2014,MMETSP1440.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,54373,513_Polarella_glacialis.faa
514,246,Heterocapsa_rotundata,89963,dinoflagellate,TSA,MMETSP,2014,MMETSP0503.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,83530,514_Heterocapsa_rotundata.faa
515,247,Lotharella_globosa,91324,cercozoan,TSA,MMETSP,2014,MMETSP0041.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35356,515_Lotharella_globosa.faa
516,248,Lotharella_globosa,91324,cercozoan,TSA,MMETSP,2014,MMETSP0111.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32383,516_Lotharella_globosa.faa
517,249,Lotharella_globosa,91324,cercozoan,TSA,MMETSP,2014,MMETSP0112.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18986,517_Lotharella_globosa.faa
518,250,Norrisiella_sphaerica,552664,cercozoan,TSA,MMETSP,2014,MMETSP0113.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23741,518_Norrisiella_sphaerica.faa
519,251,Bolidomonas_sp_RCC2347,1606585,ochrophyte,TSA,MMETSP,2014,MMETSP1320.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24455,519_Bolidomonas_sp_RCC2347.faa
520,252,Bolidomonas_sp_RCC1657,1411661,ochrophyte,TSA,MMETSP,2014,MMETSP1321.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26354,520_Bolidomonas_sp_RCC1657.faa
521,253,Triparma_pacifica,91992,ochrophyte,TSA,MMETSP,2014,MMETSP0785.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,23355,521_Triparma_pacifica.faa
522,254,Fibrocapsa_japonica,94617,ochrophyte,TSA,MMETSP,2014,MMETSP1339.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16937,522_Fibrocapsa_japonica.faa
523,255,Vannella_sp,1973054,amoebozoa,TSA,MMETSP,2014,MMETSP0168.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37165,523_Vannella_sp.faa
524,256,Vannella_robusta,1487602,amoebozoa,TSA,MMETSP,2014,MMETSP0166.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22573,524_Vannella_robusta.faa
526,257,unclassified_Labyrinthulomycetes_QPX,96639,stramenopile,TSA,MMETSP,2014,MMETSP0099.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15028,526_unclassified_Labyrinthulomycetes_QPX.faa
527,258,unclassified_Labyrinthulomycetes_QPX,96639,stramenopile,TSA,MMETSP,2014,MMETSP0100.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,18350,527_unclassified_Labyrinthulomycetes_QPX.faa
529,259,Chromulina_nebulosa,96789,ochrophyte,TSA,MMETSP,2014,MMETSP1095.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,20826,529_Chromulina_nebulosa.faa
531,260,Prymnesium_parvum,97485,haptophyte,TSA,MMETSP,2014,MMETSP0006.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,42659,531_Prymnesium_parvum.faa
532,261,Prymnesium_parvum,97485,haptophyte,TSA,MMETSP,2014,MMETSP0007.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,17585,532_Prymnesium_parvum.faa
533,262,Prymnesium_parvum,97485,haptophyte,TSA,MMETSP,2014,MMETSP0814.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27070,533_Prymnesium_parvum.faa
535,263,Prymnesium_parvum,97485,haptophyte,TSA,MMETSP,2014,MMETSP1083.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41713,535_Prymnesium_parvum.faa
537,264,Dinobryon_sp,1955563,ochrophyte,TSA,MMETSP,2014,MMETSP0019.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28227,537_Dinobryon_sp.faa
538,265,Dinobryon_sp,1955563,ochrophyte,TSA,MMETSP,2014,MMETSP0020.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28307,538_Dinobryon_sp.faa
539,266,Dinobryon_sp,1955563,ochrophyte,TSA,MMETSP,2014,MMETSP0812.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25317,539_Dinobryon_sp.faa
540,267,unclassified_eukaryote,100272,other,TSA,MMETSP,2014,MMETSP1475.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15731,540_unclassified_eukaryote.faa
541,268,Rhodosorus_marinus,101924,rhodophyte,TSA,MMETSP,2014,MMETSP0011.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,81768,541_Rhodosorus_marinus.faa
542,269,Rhodosorus_marinus,101924,rhodophyte,TSA,MMETSP,2014,MMETSP0315.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19171,542_Rhodosorus_marinus.faa
543,270,Symbiodinium_kawagutii,104179,dinoflagellate,TSA,MMETSP,2014,MMETSP0132.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,9350,543_Symbiodinium_kawagutii.faa
544,271,Alexandrium_margalefi,109239,dinoflagellate,TSA,MMETSP,2014,MMETSP0661.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,171844,544_Alexandrium_margalefi.faa
547,272,Pelagophyceae_sp_RCC1024,464228,ochrophyte,TSA,MMETSP,2014,MMETSP1329.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35811,547_Pelagophyceae_sp_RCC1024.faa
549,273,Exanthemachrysis_gayraliae,119497,haptophyte,TSA,MMETSP,2014,MMETSP1464.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32567,549_Exanthemachrysis_gayraliae.faa
550,274,Chaetoceros_debilis,122233,diatom,TSA,MMETSP,2014,MMETSP0149.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22978,550_Chaetoceros_debilis.faa
551,275,Chaetoceros_debilis,122233,diatom,TSA,MMETSP,2014,MMETSP0150.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,25586,551_Chaetoceros_debilis.faa
552,276,Phaeomonas_parva,124430,ochrophyte,TSA,MMETSP,2014,MMETSP1163.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,52456,552_Phaeomonas_parva.faa
554,277,Calcidiscus_leptoporus,127549,haptophyte,TSA,MMETSP,2014,MMETSP1334.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,45163,554_Calcidiscus_leptoporus.faa
555,278,Protoceratium_reticulatum,133427,dinoflagellate,TSA,MMETSP,2014,MMETSP0228.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,113452,555_Protoceratium_reticulatum.faa
556,279,Cercozoa_sp,1980070,cercozoan,TSA,MMETSP,2014,MMETSP0086.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,22320,556_Cercozoa_sp.faa
557,280,Cercozoa_sp,1980070,cercozoan,TSA,MMETSP,2014,MMETSP0087.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,46325,557_Cercozoa_sp.faa
558,281,Filamoeba_nolandi,136452,amoebozoa,TSA,MMETSP,2014,MMETSP0413.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27864,558_Filamoeba_nolandi.faa
561,282,Euplotes_harpa,151035,ciliate,TSA,MMETSP,2014,MMETSP0213.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28692,561_Euplotes_harpa.faa
562,283,Nephroselmis_pyriformis,156128,chlorophyte,TSA,MMETSP,2014,MMETSP0034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,82008,562_Nephroselmis_pyriformis.faa
563,284,Prasinococcus_capsulatus,156131,chlorophyte,TSA,MMETSP,2014,MMETSP0941.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19172,563_Prasinococcus_capsulatus.faa
565,285,Chrysochromulina_cymbium,412154,haptophyte,TSA,MMETSP,2014,MMETSP1094.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,68042,565_Chrysochromulina_cymbium.faa
566,286,Haptolina_ericina,156174,haptophyte,TSA,MMETSP,2014,MMETSP1096.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,57407,566_Haptolina_ericina.faa
567,287,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0201.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,137818,567_Karenia_brevis.faa
568,288,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0202.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,103034,568_Karenia_brevis.faa
569,289,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0573.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,135346,569_Karenia_brevis.faa
570,290,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0574.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,141238,570_Karenia_brevis.faa
571,291,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0027.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,137290,571_Karenia_brevis.faa
572,292,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0029.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,136071,572_Karenia_brevis.faa
573,293,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0030.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,138403,573_Karenia_brevis.faa
574,294,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0031.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,126524,574_Karenia_brevis.faa
575,295,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0527.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,126602,575_Karenia_brevis.faa
576,296,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0528.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,127830,576_Karenia_brevis.faa
577,297,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0648.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,125681,577_Karenia_brevis.faa
578,298,Karenia_brevis,156230,dinoflagellate,TSA,MMETSP,2014,MMETSP0649.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,130179,578_Karenia_brevis.faa
579,299,Thalassiosira_oceanica_CCMP1005,637379,diatom,TSA,MMETSP,2014,MMETSP0970.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36517,579_Thalassiosira_oceanica_CCMP1005.faa
580,300,Thalassiosira_oceanica_CCMP1005,637379,diatom,TSA,MMETSP,2014,MMETSP0971.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,40162,580_Thalassiosira_oceanica_CCMP1005.faa
581,301,Thalassiosira_oceanica_CCMP1005,637379,diatom,TSA,MMETSP,2014,MMETSP0972.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,36878,581_Thalassiosira_oceanica_CCMP1005.faa
582,302,Thalassiosira_oceanica_CCMP1005,637379,diatom,TSA,MMETSP,2014,MMETSP0973.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38196,582_Thalassiosira_oceanica_CCMP1005.faa
583,303,Amphidinium_massartii,160604,dinoflagellate,TSA,MMETSP,2014,MMETSP0689.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,69334,583_Amphidinium_massartii.faa
584,304,Kryptoperidinium_foliaceum,160619,dinoflagellate,TSA,MMETSP,2014,MMETSP0118.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,131650,584_Kryptoperidinium_foliaceum.faa
585,305,Kryptoperidinium_foliaceum,160619,dinoflagellate,TSA,MMETSP,2014,MMETSP0119.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,118281,585_Kryptoperidinium_foliaceum.faa
586,306,Kryptoperidinium_foliaceum,160619,dinoflagellate,TSA,MMETSP,2014,MMETSP0120.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,133449,586_Kryptoperidinium_foliaceum.faa
587,307,Kryptoperidinium_foliaceum,160619,dinoflagellate,TSA,MMETSP,2014,MMETSP0121.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,41456,587_Kryptoperidinium_foliaceum.faa
588,308,Lingulodinium_polyedrum,160621,dinoflagellate,TSA,MMETSP,2014,MMETSP1032.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,139994,588_Lingulodinium_polyedrum.faa
589,309,Lingulodinium_polyedrum,160621,dinoflagellate,TSA,MMETSP,2014,MMETSP1033.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,138407,589_Lingulodinium_polyedrum.faa
590,310,Lingulodinium_polyedrum,160621,dinoflagellate,TSA,MMETSP,2014,MMETSP1034.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,135009,590_Lingulodinium_polyedrum.faa
591,311,Lingulodinium_polyedrum,160621,dinoflagellate,TSA,MMETSP,2014,MMETSP1035.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,141353,591_Lingulodinium_polyedrum.faa
592,312,Cyclotella_striata,382364,diatom,TSA,MMETSP,2014,MMETSP1362.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,24095,592_Cyclotella_striata.faa
593,313,Leptocylindrus_danicus,163516,diatom,TSA,MMETSP,2014,MMETSP0321.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28045,593_Leptocylindrus_danicus.faa
594,314,Leptocylindrus_danicus,163516,diatom,TSA,MMETSP,2014,MMETSP0322.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19005,594_Leptocylindrus_danicus.faa
595,315,Amorphochlora_amoebiformis,1561963,cercozoan,TSA,MMETSP,2014,MMETSP0042.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,29252,595_Amorphochlora_amoebiformis.faa
596,316,Pinguiococcus_pyrenoidosus,172671,ochrophyte,TSA,MMETSP,2014,MMETSP1160.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27467,596_Pinguiococcus_pyrenoidosus.faa
597,317,Triparma_eleuthera,172717,ochrophyte,TSA,MMETSP,2014,MMETSP1319.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27889,597_Triparma_eleuthera.faa
598,318,Symbiodinium_sp_CCMP421,174948,dinoflagellate,TSA,MMETSP,2014,MMETSP1110.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,127379,598_Symbiodinium_sp_CCMP421.faa
602,319,Pseudo-nitzschia_fraudulenta,183588,diatom,TSA,MMETSP,2014,MMETSP0850.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26837,602_Pseudo-nitzschia_fraudulenta.faa
604,320,Pseudo-nitzschia_fraudulenta,183588,diatom,TSA,MMETSP,2014,MMETSP0852.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,28931,604_Pseudo-nitzschia_fraudulenta.faa
605,321,Pseudo-nitzschia_fraudulenta,183588,diatom,TSA,MMETSP,2014,MMETSP0853.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,27007,605_Pseudo-nitzschia_fraudulenta.faa
606,322,Thalassionema_frauenfeldii,186022,diatom,TSA,MMETSP,2014,MMETSP0786.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30726,606_Thalassionema_frauenfeldii.faa
607,323,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0733.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,44356,607_Fragilariopsis_kerguelensis.faa
608,324,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0734.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,43812,608_Fragilariopsis_kerguelensis.faa
609,325,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0735.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,43570,609_Fragilariopsis_kerguelensis.faa
610,326,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0736.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,46383,610_Fragilariopsis_kerguelensis.faa
611,327,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0906.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38565,611_Fragilariopsis_kerguelensis.faa
612,328,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0907.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39033,612_Fragilariopsis_kerguelensis.faa
613,329,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0908.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,37536,613_Fragilariopsis_kerguelensis.faa
614,330,Fragilariopsis_kerguelensis,186038,diatom,TSA,MMETSP,2014,MMETSP0909.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,32835,614_Fragilariopsis_kerguelensis.faa
615,331,Entomoneis_sp_CCMP2396,1462468,diatom,TSA,MMETSP,2014,MMETSP1443.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,16467,615_Entomoneis_sp_CCMP2396.faa
617,332,Heterocapsa_arctica,192219,dinoflagellate,TSA,MMETSP,2014,MMETSP1441.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,79284,617_Heterocapsa_arctica.faa
618,333,Chroomonas_mesostigmatica,195065,cryptophyte,TSA,MMETSP,2014,MMETSP0047.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,61773,618_Chroomonas_mesostigmatica.faa
619,334,Goniomonas_pacifica,195067,cryptophyte,TSA,MMETSP,2014,MMETSP0107.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,58792,619_Goniomonas_pacifica.faa
620,335,Goniomonas_pacifica,195067,cryptophyte,TSA,MMETSP,2014,MMETSP0108.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,71940,620_Goniomonas_pacifica.faa
621,336,Crustomastix_stigmata,195967,chlorophyte,TSA,MMETSP,2014,MMETSP0803.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,38443,621_Crustomastix_stigmata.faa
622,337,Dolichomastix_tenuilepis,195969,chlorophyte,TSA,MMETSP,2014,MMETSP0033.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39539,622_Dolichomastix_tenuilepis.faa
624,338,Paramoeba_atlantica,1077153,amoebozoa,TSA,MMETSP,2014,MMETSP0151.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,35232,624_Paramoeba_atlantica.faa
625,339,Aulacoseira_subarctica,202472,diatom,TSA,MMETSP,2014,MMETSP1064.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,26929,625_Aulacoseira_subarctica.faa
626,340,Grammatophora_oceanica,210454,diatom,TSA,MMETSP,2014,MMETSP0009.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,39915,626_Grammatophora_oceanica.faa
627,341,Staurosira_sp,2884791,diatom,TSA,MMETSP,2014,MMETSP1361.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30416,627_Staurosira_sp.faa
628,342,Striatella_unipunctata,210618,diatom,TSA,MMETSP,2014,MMETSP0800.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,30568,628_Striatella_unipunctata.faa
630,343,Aplanochytrium_stocchinoi,215587,stramenopile,TSA,MMETSP,2014,MMETSP1346.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,31611,630_Aplanochytrium_stocchinoi.faa
631,344,Aplanochytrium_stocchinoi,215587,stramenopile,TSA,MMETSP,2014,MMETSP1347.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,15418,631_Aplanochytrium_stocchinoi.faa
632,345,Aplanochytrium_stocchinoi,215587,stramenopile,TSA,MMETSP,2014,MMETSP1348.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,aa,19806,632_Aplanochytrium_stocchinoi.faa
